"","tvalues","df","t","pval","rej","D2","D1","p.one.samp","D","SE","Dr","tr","exclude"
"5727",0.39,40,0.39,0.698605595411923,FALSE,0.120356612970432,0.0609077671365564,0.72,0.0775534439700415,0.198854984538568,-0.0775534439700415,-0.39,FALSE
"5728",2,40,2,0.0523223432150492,FALSE,0.617213399848368,0.312347523777212,0.72,0.397709969077136,0.198854984538568,-0.397709969077136,-2,FALSE
"5729",2.02,35,2.02,0.0510898836201068,FALSE,0.664171908713644,0.336666666666667,0.72,0.42836813443982,0.212063432891,-0.42836813443982,-2.02,FALSE
"5730",2.13,26,2.13,0.0428004804046123,TRUE,0.805064327509654,0.409918691124634,0.72,0.52055946931244,0.244394117048094,-0.52055946931244,-2.13,FALSE
"5731",3.2,25,3.2,0.00371596843393007,TRUE,1.2316805742712,0.627571632442189,0.72,0.796722136154312,0.248975667548223,0.796722136154312,3.2,FALSE
"5732",2.3,26,2.3,0.0297274294183438,TRUE,0.869318287921223,0.442635206378713,0.72,0.562106469210616,0.244394117048094,0.562106469210616,2.3,FALSE
"5733",2.15,15,2.15,0.0482748490415499,TRUE,1.04290318765623,0.5375,0.72,0.679012892543745,0.315819950020346,0.679012892543745,2.15,FALSE
"5734",3.89,11,3.89,0.00251958369428951,TRUE,2.15778376331614,1.12294627357382,0.72,1.41270077070167,0.363162151851329,1.41270077070167,3.89,FALSE
"5735",4.95,28,4.95,3.17965494596173e-05,TRUE,1.80748443976705,0.919191923976407,0.72,1.16791382839779,0.235942187555108,-1.16791382839779,-4.95,FALSE
"5736",4.13,28,4.13,0.000296258511319092,TRUE,1.50806277499756,0.766921746671224,0.72,0.974441234602598,0.235942187555108,-0.974441234602598,-4.13,FALSE
"5737",4.56,28,4.56,9.22681328412445e-05,TRUE,1.6650765748157,0.846770742087356,0.72,1.07589637525129,0.235942187555108,-1.07589637525129,-4.56,FALSE
"5738",2.69,43,2.69,0.0101313740296676,TRUE,0.802003047929924,0.405532758457092,0.72,0.516544439509485,0.192023955207987,-0.516544439509485,-2.69,FALSE
"5739",3.91,39,3.91,0.00035806226431534,TRUE,1.2212788179689,0.618225282562918,0.72,0.787080272476593,0.201299302423681,0.787080272476593,3.91,FALSE
"5740",0.11,29,0.11,0.913167079060162,FALSE,0.0395131664458905,0.0200831604418561,0.72,0.0255235621229857,0.232032382936234,-0.0255235621229857,-0.11,FALSE
"5741",2.88,31,2.88,0.00715076850187102,TRUE,1.00268729830482,0.509116882454314,0.72,0.647316598892456,0.224762707948769,0.647316598892456,2.88,FALSE
"5742",4.18,30,4.18,0.000232322363068249,TRUE,1.47785317267988,0.750750162471919,0.72,0.954339005330149,0.228310766825395,-0.954339005330149,-4.18,FALSE
"5743",3.47,160,3.47,0.000669039618556688,TRUE,0.54525789571496,0.273474310964968,0.72,0.349573714694966,0.100741704523045,0.349573714694966,3.47,FALSE
"5744",3.66,127,3.66,0.000368488875737594,TRUE,0.644490063430357,0.323501352392845,0.72,0.413378191483349,0.112944861061024,-0.413378191483349,-3.66,FALSE
"5745",0.51,127,0.51,0.610936646664553,FALSE,0.0898059924452136,0.0450780573006424,0.72,0.0576018791411223,0.112944861061024,0.0576018791411223,0.51,FALSE
"5746",2.74,65,2.74,0.00792287607133435,TRUE,0.669488555072553,0.337270685283372,0.72,0.430291688824342,0.15704076234465,0.430291688824342,2.74,FALSE
"5747",0.37,60,0.37,0.712685348678813,FALSE,0.093980093980141,0.0473736455751715,0.72,0.060423451128563,0.163306624671792,0.060423451128563,0.37,FALSE
"5748",4.7,211,4.7,4.69163713523457e-06,TRUE,0.64407738723788,0.322797325279419,0.72,0.412755742627788,0.0878203707718698,-0.412755742627788,-4.7,FALSE
"5749",2.13,105,2.13,0.0355076925339457,TRUE,0.411829744333453,0.206883888682097,0.72,0.264268728264477,0.12406982547628,0.264268728264477,2.13,FALSE
"5750",4.59,75,4.59,1.74707305484745e-05,TRUE,1.04615809189948,0.526509109232939,0.72,0.672010824379569,0.146407587010799,0.672010824379569,4.59,FALSE
"5751",4.86,118,4.86,3.64955735143724e-06,TRUE,0.887310543158369,0.445515469555711,0.72,0.569218090164455,0.117123063819847,-0.569218090164455,-4.86,FALSE
"5753",1.2,6,1.2,0.275367162780152,FALSE,0.848528137423857,0.453557367611073,0.93,0.481205321497968,0.40100443458164,-0.481205321497968,-1.2,FALSE
"5754",0.3,6,0.3,0.774299220917958,FALSE,0.212132034355964,0.113389341902768,0.93,0.120301330374492,0.40100443458164,0.120301330374492,0.3,FALSE
"5755",0.08,59,0.08,0.936507997266375,FALSE,0.0204859007892634,0.0103279555898864,0.72,0.013172180245712,0.1646522530714,0.013172180245712,0.08,FALSE
"5756",0.54,30,0.54,0.593183339332781,FALSE,0.190918830920368,0.0969868630944585,0.72,0.123287814085713,0.228310766825395,0.123287814085713,0.54,FALSE
"5757",4.83,30,4.83,3.7637518054634e-05,TRUE,1.70766287656551,0.867493608789323,0.72,1.10274100376666,0.228310766825395,-1.10274100376666,-4.83,FALSE
"5758",0.8,123,0.8,0.42525316799532,FALSE,0.143108350559987,0.07184212081071,0.72,0.0917966651405074,0.114745831425634,-0.0917966651405074,-0.8,FALSE
"5759",1.94,76,1.94,0.0560898087697761,FALSE,0.439323489248103,0.221083518331698,0.72,0.282190710188291,0.145459128963037,0.282190710188291,1.94,FALSE
"5760",2.47,76,2.47,0.0157537183505547,TRUE,0.55934485486743,0.281482623855306,0.72,0.359284048538701,0.145459128963037,0.359284048538701,2.47,FALSE
"5761",2.41,76,2.41,0.0183713386659394,TRUE,0.545757530457695,0.274644989267727,0.72,0.350556500800918,0.145459128963037,0.350556500800918,2.41,FALSE
"5762",2.66,76,2.66,0.00952674369579554,TRUE,0.602371382164925,0.303135133382637,0.72,0.386921283041678,0.145459128963037,0.386921283041678,2.66,FALSE
"5763",2.12,76,2.12,0.0372700120876357,TRUE,0.480085462477309,0.241596422094432,0.72,0.308373353401638,0.145459128963037,0.308373353401638,2.12,FALSE
"5764",2.04,76,2.04,0.0448251304979999,TRUE,0.461969029930995,0.232479575977661,0.72,0.296736623084595,0.145459128963037,-0.296736623084595,-2.04,FALSE
"5765",2.09,76,2.09,0.0399627841545642,TRUE,0.473291800272441,0.238177604800643,0.72,0.304009579532747,0.145459128963037,0.304009579532747,2.09,FALSE
"5766",2.13,76,2.13,0.0364081172972563,TRUE,0.482350016545598,0.242736027859029,0.72,0.309827944691268,0.145459128963037,0.309827944691268,2.13,FALSE
"5767",2.58,17,2.58,0.0194681609614906,TRUE,1.1837851867721,0.608111831820431,0.72,0.769300371206898,0.298178438452286,-0.769300371206898,-2.58,FALSE
"5768",3,17,3,0.00805469680920945,TRUE,1.37649440322337,0.707106781186548,0.72,0.894535315356858,0.298178438452286,0.894535315356858,3,FALSE
"5769",1.94,17,1.94,0.0691544101243422,FALSE,0.89013304741778,0.457262385167301,0.72,0.578466170597435,0.298178438452286,0.578466170597435,1.94,FALSE
"5770",2.04,20,2.04,0.0547781547679678,FALSE,0.869858922730891,0.445164496081424,0.72,0.564078935543275,0.276509282129056,0.564078935543275,2.04,FALSE
"5772",3.31,54,3.31,0.00166651488709735,TRUE,0.884634710730125,0.446320308950666,0.72,0.569048341448915,0.171917927930186,0.569048341448915,3.31,FALSE
"5773",2.97,25,2.97,0.00648870601212304,TRUE,1.14315353299546,0.582464921360407,0.72,0.739457732618221,0.248975667548223,0.739457732618221,2.97,FALSE
"5775",1.8,28,1.8,0.0826449611190736,FALSE,0.657267069006199,0.334251608718693,0.72,0.424695937599195,0.235942187555108,-0.424695937599195,-1.8,FALSE
"5778",2.45,11,2.45,0.0322457886217604,TRUE,1.35901548075181,0.707254079757292,0.72,0.889747272035757,0.363162151851329,0.889747272035757,2.45,FALSE
"5779",3.23,11,3.23,0.00801522595400783,TRUE,1.79168163380749,0.932420684741246,0.72,1.17301375047979,0.363162151851329,1.17301375047979,3.23,FALSE
"5780",0.27,11,0.27,0.792158502156226,FALSE,0.149769052980812,0.0779422863405995,0.72,0.098053780999859,0.363162151851329,0.098053780999859,0.27,FALSE
"5781",1.65,11,1.65,0.127176760539362,FALSE,0.915255323771628,0.476313972081441,0.72,0.599217550554694,0.363162151851329,0.599217550554694,1.65,FALSE
"5782",5.72,11,5.72,0.000134170258599742,TRUE,3.17288512240831,1.65122176988233,0.72,2.0772875085896,0.363162151851329,2.0772875085896,5.72,FALSE
"5783",2.2,11,2.2,0.050086110981804,FALSE,1.2203404316955,0.635085296108588,0.72,0.798956734072925,0.363162151851329,0.798956734072925,2.2,FALSE
"5784",4.95,11,4.95,0.000435630692508182,TRUE,2.74576597131488,1.42894191624432,0.72,1.79765265166408,0.363162151851329,-1.79765265166408,-4.95,FALSE
"5785",3.15,11,3.15,0.00924218263893639,TRUE,1.74730561810947,0.909326673973661,0.72,1.14396077833169,0.363162151851329,-1.14396077833169,-3.15,FALSE
"5786",5.16,47,5.16,4.88748515348192e-06,TRUE,1.47428571428571,0.744781847254617,0.72,0.949042930023325,0.183923048454133,0.949042930023325,5.16,FALSE
"5787",1.88,47,1.88,0.0663142146868707,FALSE,0.537142857142857,0.271354626519124,0.72,0.345775331093769,0.183923048454133,0.345775331093769,1.88,FALSE
"5788",4.23,47,4.23,0.0001071891887654,TRUE,1.20857142857143,0.610547909668029,0.72,0.777994494960981,0.183923048454133,0.777994494960981,4.23,FALSE
"5789",1.96,46,1.96,0.0560699300908929,FALSE,0.565803263805833,0.285895383335873,0.72,0.364269589867462,0.185851831565032,0.364269589867462,1.96,FALSE
"5790",0.81,11,0.81,0.435113140732158,FALSE,0.449307158942436,0.233826859021798,0.72,0.294161342999577,0.363162151851329,-0.294161342999577,-0.81,FALSE
"5791",3.62,11,3.62,0.00402646388430838,TRUE,2.00801471033533,1.04500398723322,0.72,1.31464698970181,0.363162151851329,-1.31464698970181,-3.62,FALSE
"5792",2.62,23,2.62,0.0153079414125956,TRUE,1.048,0.534805260507661,0.72,0.678499787565516,0.258969384566991,0.678499787565516,2.62,FALSE
"5793",1.01,23,1.01,0.32300338812478,FALSE,0.404,0.206165386684251,0.72,0.261559078412661,0.258969384566991,-0.261559078412661,-1.01,FALSE
"5794",0.95,107,0.95,0.344253109141694,FALSE,0.181986994192019,0.0914137926216907,0.72,0.116774289061383,0.12292030427514,0.116774289061383,0.95,FALSE
"5795",0.43,128,0.43,0.667918696246082,FALSE,0.0754269896604045,0.0378593889720018,0.72,0.0483783171647546,0.112507714336639,0.0483783171647546,0.43,FALSE
"5796",1.14,128,1.14,0.256415004538219,FALSE,0.199969228402003,0.100371403321121,0.72,0.128258794343768,0.112507714336639,-0.128258794343768,-1.14,FALSE
"5797",0.512,69,0.512,0.610285901543893,FALSE,0.121526441799051,0.061195704797921,0.72,0.0780883111582373,0.152516232730932,-0.0780883111582373,-0.512,FALSE
"5798",2.19,59,2.19,0.0324897558159329,TRUE,0.560801534106084,0.282727784273141,0.72,0.360588434226365,0.1646522530714,-0.360588434226365,-2.19,FALSE
"5799",1.19,123,1.19,0.236338225324097,FALSE,0.21287367145798,0.106865154705931,0.72,0.136547539396505,0.114745831425634,-0.136547539396505,-1.19,FALSE
"5800",3.36,123,3.36,0.00103848408981166,TRUE,0.601055072351943,0.301736907404982,0.72,0.385545993590131,0.114745831425634,0.385545993590131,3.36,FALSE
"5801",2.67,2445,2.67,0.00763533037994768,TRUE,0.107950404086978,0.0539862342770317,0.72,0.0690962018238167,0.0258787272748377,-0.0690962018238167,-2.67,FALSE
"5802",2.38,24,2.38,0.0256049724902967,TRUE,0.933512803257756,0.476,0.72,0.604103584912172,0.253825035677383,0.604103584912172,2.38,FALSE
"5803",5.91,30,5.91,1.79355740037579e-06,TRUE,2.08950053840625,1.06146733497824,0.72,1.34931663193808,0.228310766825395,1.34931663193808,5.91,FALSE
"5805",2.75,24,2.75,0.0111478298126801,TRUE,1.07863874326001,0.55,0.72,0.698018848112803,0.253825035677383,-0.698018848112803,-2.75,FALSE
"5808",2.42,31,2.42,0.0215749890030363,TRUE,0.842535854825577,0.427799602617861,0.72,0.543925753236022,0.224762707948769,0.543925753236022,2.42,FALSE
"5809",4.74,31,4.74,4.51934452194713e-05,TRUE,1.65025617846002,0.837921535706059,0.72,1.06537523567717,0.224762707948769,1.06537523567717,4.74,FALSE
"5810",3.95,27,3.95,0.000505083388805616,TRUE,1.46699317159871,0.746479834193224,0.72,0.94822356866676,0.240056599662471,-0.94822356866676,-3.95,FALSE
"5811",2.93,27,2.93,0.00681644326237718,TRUE,1.08817468171752,0.553717952958518,0.72,0.70336583701104,0.240056599662471,0.70336583701104,2.93,FALSE
"5813",2.33,26,2.33,0.0278387847099697,TRUE,0.880657222111499,0.448408709070609,0.72,0.569438292722059,0.244394117048094,0.569438292722059,2.33,FALSE
"5814",0.07,42,0.07,0.944525898723373,FALSE,0.0211057941204435,0.0106748999232823,0.72,0.0135955502984874,0.194222147121249,0.0135955502984874,0.07,FALSE
"5815",4.53,46,4.53,4.1742296840841e-05,TRUE,1.3076983597145,0.660768411485462,0.72,0.841908796989594,0.185851831565032,-0.841908796989594,-4.53,FALSE
"5816",5.09,21,5.09,4.84767371378148e-05,TRUE,2.12267673510102,1.08519164625006,0.72,1.37568747112833,0.270272587648001,1.37568747112833,5.09,FALSE
"5817",4.83,45,4.83,1.61664751459067e-05,TRUE,1.40905581786966,0.712144648228153,0.72,0.907279775727776,0.187842603670347,-0.907279775727776,-4.83,FALSE
"5819",0.26,43,0.26,0.796104710468764,FALSE,0.0775170232199927,0.0391964747951093,0.72,0.0499262283540766,0.192023955207987,-0.0499262283540766,-0.26,FALSE
"5820",0.77,47,0.77,0.445152979192428,FALSE,0.22,0.111139926819003,0.72,0.141620747309682,0.183923048454133,-0.141620747309682,-0.77,FALSE
"5822",5.92,70,5.92,1.08385520114496e-07,TRUE,1.39535738154145,0.702574741650761,0.72,0.896553880820155,0.151444912300702,0.896553880820155,5.92,FALSE
"5827",1.74,153,1.74,0.0838698016874471,FALSE,0.27952032645807,0.140213195740416,0.72,0.179219192341359,0.102999535828367,0.179219192341359,1.74,FALSE
"5828",3.06,165,3.06,0.0025840241938484,TRUE,0.473579818310892,0.237502060866138,0.72,0.303603832950669,0.0992169388727676,0.303603832950669,3.06,FALSE
"5829",3.65,153,3.65,0.000359317678387372,TRUE,0.586350110098824,0.294125381869264,0.72,0.375948305773541,0.102999535828367,-0.375948305773541,-3.65,FALSE
"5830",2.48,70,2.48,0.0155470241991016,TRUE,0.584541605780879,0.294321851232076,0.72,0.375583382505741,0.151444912300702,0.375583382505741,2.48,FALSE
"5831",2.7,83,2.7,0.00840173630620522,TRUE,0.585712236110372,0.29459415181859,0.72,0.376107215420289,0.139298968674181,-0.376107215420289,-2.7,FALSE
"5832",2.08,165,2.08,0.0390714510393937,TRUE,0.321910464734201,0.161439309346917,0.72,0.206371232855357,0.0992169388727676,0.206371232855357,2.08,FALSE
"5833",2.33,80,2.33,0.0223275338633497,TRUE,0.514610911508785,0.258888888888889,0.72,0.33049105522246,0.141841654601914,-0.33049105522246,-2.33,FALSE
"5834",3.34,153,3.34,0.00105256947132704,TRUE,0.536550511706869,0.269144869984477,0.72,0.344018449666747,0.102999535828367,0.344018449666747,3.34,FALSE
"5835",3.36,70,3.36,0.00126491347496005,TRUE,0.791959594928933,0.398758637153135,0.72,0.508854905330358,0.151444912300702,-0.508854905330358,-3.36,FALSE
"5836",3.37,165,3.37,0.000936003832316068,TRUE,0.521556858728008,0.261562727163034,0.72,0.334361084001227,0.0992169388727676,-0.334361084001227,-3.37,FALSE
"5837",2.18,80,2.18,0.0321971238544771,TRUE,0.481481453686331,0.242222222222222,0.72,0.309214807032173,0.141841654601914,0.309214807032173,2.18,FALSE
"5838",2.59,85,2.59,0.0112910407678499,TRUE,0.555354293045978,0.279286882596905,0.72,0.356585757522646,0.137677898657392,-0.356585757522646,-2.59,FALSE
"5839",2.36,152,2.36,0.0195450937091373,TRUE,0.380348439019979,0.190794691695249,0.72,0.243869740946173,0.103334635994141,0.243869740946173,2.36,FALSE
"5840",1.81,147,1.81,0.0723384262163174,FALSE,0.296561955227893,0.148781083511348,0.72,0.190159727591981,0.105060622978995,-0.190159727591981,-1.81,FALSE
"5841",1.73,152,1.73,0.0856600711179283,FALSE,0.278814745552782,0.139862210437619,0.72,0.178768920269864,0.103334635994141,0.178768920269864,1.73,FALSE
"5842",1.98,19,1.98,0.062373815070766,FALSE,0.86414284533453,0.442741459544958,0.72,0.560733847566038,0.283198912912141,-0.560733847566038,-1.98,FALSE
"5843",5.01,44,5.01,9.32856179547414e-06,TRUE,1.47736840067207,0.74684670448493,0.72,0.951392779417329,0.189898758366732,0.951392779417329,5.01,FALSE
"5844",3.7,43,3.7,0.000608140001363555,TRUE,1.1031268688999,0.557795987468863,0.72,0.710488634269552,0.192023955207987,-0.710488634269552,-3.7,FALSE
"5845",1.26,44,1.26,0.214311408911758,FALSE,0.371553729510341,0.187829710109982,0.72,0.239272435542083,0.189898758366732,0.239272435542083,1.26,FALSE
"5846",1.55,45,1.55,0.12814661905318,FALSE,0.452181473643473,0.228535032040091,0.72,0.291156035689038,0.187842603670347,0.291156035689038,1.55,FALSE
"5847",2.88,43,2.88,0.00617666469160083,TRUE,0.858650103359919,0.43417633619198,0.72,0.553028990999003,0.192023955207987,0.553028990999003,2.88,FALSE
"5848",2.214,25,2.214,0.0361759133672328,TRUE,0.852168997323888,0.434201123195939,0.72,0.551232127951765,0.248975667548223,0.551232127951765,2.214,FALSE
"5849",0.373,25,0.373,0.71229241123481,FALSE,0.143567766938487,0.0731513184065427,0.72,0.092867923995487,0.248975667548223,-0.092867923995487,-0.373,FALSE
"5850",2.42,15,2.42,0.0286803914854268,TRUE,1.17387242517585,0.605,0.72,0.764284279049238,0.315819950020346,-0.764284279049238,-2.42,FALSE
"5851",1.5,207,1.5,0.13513804722056,FALSE,0.207514339159822,0.10400628679223,0.72,0.132988541455156,0.0886590276367708,-0.132988541455156,-1.5,FALSE
"5852",2.48,11,2.48,0.0305737168413027,TRUE,1.37565648663857,0.715914333795136,0.72,0.900642136591297,0.363162151851329,0.900642136591297,2.48,FALSE
"5853",2.12,11,2.12,0.0575700145566715,FALSE,1.17596441599749,0.611991285341003,0.72,0.769903761924818,0.363162151851329,0.769903761924818,2.12,FALSE
"5854",2.46,11,2.46,0.0316787512151158,TRUE,1.36456248271406,0.71014083110324,0.72,0.89337889355427,0.363162151851329,0.89337889355427,2.46,FALSE
"5855",2.25,11,2.25,0.0458899038266094,TRUE,1.24807544150677,0.649519052838329,0.72,0.817114841665491,0.363162151851329,-0.817114841665491,-2.25,FALSE
"5856",2.65,11,2.65,0.0225863890141607,TRUE,1.46995551999686,0.764989106676254,0.72,0.962379702406023,0.363162151851329,-0.962379702406023,-2.65,FALSE
"5857",1.21,18,1.21,0.241930185891492,FALSE,0.541128450554949,0.27759303798338,0.72,0.351382953503419,0.290399135126793,-0.351382953503419,-1.21,FALSE
"5858",1.87,4,1.87,0.134831109705797,FALSE,1.52684860633485,0.836289423584921,0.93,0.884628566377416,0.473063404479902,-0.884628566377416,-1.87,FALSE
"5859",2.4,22,2.4,0.0252960649088807,TRUE,0.979795897113271,0.500434593736979,0.72,0.634655758682341,0.264439899450976,-0.634655758682341,-2.4,FALSE
"5860",3.53,21,3.53,0.00198660351408275,TRUE,1.47211176324295,0.752598528735305,0.72,0.954062234397445,0.270272587648001,0.954062234397445,3.53,FALSE
"5861",2.47,33,2.47,0.0188531839636488,TRUE,0.835012403671774,0.423601505301997,0.72,0.538796556845535,0.2181362578322,-0.538796556845535,-2.47,FALSE
"5862",2.51,13,2.51,0.0260919151039261,TRUE,1.29615842653075,0.670825717200185,0.72,0.845918875812743,0.337019472435356,-0.845918875812743,-2.51,FALSE
"5864",3.66,12,3.66,0.00326620261304988,TRUE,1.95635229079895,1.01510135909217,0.72,1.27865161997007,0.34935836611204,-1.27865161997007,-3.66,FALSE
"5865",4.97,23,4.97,5.02455541906421e-05,TRUE,1.988,1.0144970018027,0.72,1.28707784129794,0.258969384566991,1.28707784129794,4.97,FALSE
"5866",4.66,23,4.66,0.000108620620026922,TRUE,1.864,0.951218516780801,0.72,1.20679733208218,0.258969384566991,-1.20679733208218,-4.66,FALSE
"5867",2.759,72,2.759,0.00734611870520352,TRUE,0.641454470588395,0.322916525114124,0.72,0.41210714984692,0.149368303677753,-0.41210714984692,-2.759,FALSE
"5868",3.73,18,3.73,0.00153273790051034,TRUE,1.66810671121484,0.855720687337195,0.72,1.08318877402294,0.290399135126793,1.08318877402294,3.73,FALSE
"5869",4.8,18,4.8,0.000143397759913455,TRUE,2.1466252583998,1.1011955225787,0.72,1.3939158486086,0.290399135126793,-1.3939158486086,-4.8,FALSE
"5870",3.15,16,3.15,0.00619520003699936,TRUE,1.48492424049175,0.763987218864449,0.72,0.965849584920093,0.306618915847649,0.965849584920093,3.15,FALSE
"5871",3.81,16,3.81,0.00153990029862516,TRUE,1.79605122421383,0.924060731388429,0.72,1.16821806937954,0.306618915847649,-1.16821806937954,-3.81,FALSE
"5872",5.39,16,5.39,6.01340140833351e-05,TRUE,2.54087036706366,1.30726701894583,0.72,1.65267595641883,0.306618915847649,1.65267595641883,5.39,FALSE
"5874",3.13,16,3.13,0.00646063177044232,TRUE,1.47549615007593,0.759136506363722,0.72,0.95971720660314,0.306618915847649,0.95971720660314,3.13,FALSE
